src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_atm_neighbor,target_file_name,nnlm
Shop2,Shop2-Shop1,2.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,2.0,ok,button,,,,,save,add shopping list,,,,,0.16312694549560547
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,ok,button,,,,,,fab,,,,ic add shopping cart white dp,0.30221858620643616
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,,,shopping list,drawer layout,,,,,0.2717495560646057
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,ok,button,,,,,,drawer layout,open navigation drawer,,,,0.38019564747810364
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,,,shopping list add one use button,empty listview view,,,,,0.3681824803352356
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,ok,button,,,,,shopping list name,shopping list name,,,,,0.15606415271759033
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,ok,button,,,,,add shopping list,,,,,,0.10114151984453201
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,ok,button,,,,,,,navigate,,,,0.16471712291240692
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,ok,button,,,,,description,shopping list description,,,,,0.1617223173379898
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,ok,button,,,,,list,shopping list name,,,,,0.14634299278259277
Shop2,Shop2-Shop3,0.0,correct,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,action add,new list,,,,,fab new list,,,,ic input add,0.7466455698013306
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,0.0,,action add,new list,,,,skip,btn skip,,,,,0.137678861618042
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action add,new list,,,,welcome,view pager,,,,,0.30101120471954346
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action add,new list,,,,app create manage shopping list prioritize deadline reminder,view pager,,,,,0.5376940965652466
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action add,new list,,,,,,,,,,-0.23447558283805847
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,0.0,,action add,new list,,,,next,btn next,,,,,0.22065851092338562
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,action add,new list,,,,shopping list,coordinator layout,,,,,0.37305739521980286
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,action add,new list,,,,,coordinator layout,open navigation drawer,,,,0.29135674238204956
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,action add,new list,,,,n shopping list,coordinator layout,,,,,0.3257526457309723
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action add,new list,,,,,list name,,,priority,,0.600060224533081
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action add,new list,,,,new list,dialog title,,,,,0.7146685123443604
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.Switch,clickable,clickable,2.0,,action add,new list,,,,off,switch statistic,,,,,0.3835393488407135
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action add,new list,,,,,input counter,,,,,0.28864991664886475
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action add,new list,,,,priority,priority spinner content,,,,,0.4108959138393402
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action add,new list,,,,deadline,set deadline,,,,,0.366616427898407
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.CheckBox,clickable,clickable,2.0,,action add,new list,,,,,list dialog checkbox,,,,,0.48399728536605835
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action add,new list,,,,normal,priority spinner,,,,,0.34417295455932617
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action add,new list,,,,,list note,,,,,0.5043268799781799
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,2.0,,action add,new list,,,,cancel,button,,,,,0.3281548023223877
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,2.0,,action add,new list,,,,okay,button,,,,,0.1808716356754303
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,3.0,,action add,new list,,,,list,list name,,,,,0.5594455003738403
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,3.0,,action add,new list,,,,,input counter,,,,,0.28864991664886475
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,3.0,,action add,new list,,,,,list note,,,priority,,0.5747506022453308
Shop2,Shop2-Shop3,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,,,,new shopping list,,,list name,,,priority,,0.5594041347503662
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,,,,new shopping list,,skip,btn skip,,,,,0.10485166311264038
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,,,,new shopping list,,welcome,view pager,,,,,0.2444937527179718
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,,,,new shopping list,,,,,,,,-0.13374722003936768
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,,,,new shopping list,,next,btn next,,,,,0.3071324825286865
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,,,,new shopping list,,,fab new list,,,,ic input add,0.6442034244537354
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,,,,new shopping list,,shopping list,coordinator layout,,,,,0.6642073392868042
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,,,,new shopping list,,,coordinator layout,open navigation drawer,,,,0.35656118392944336
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,,,,new shopping list,,new list,dialog title,,,,,0.6465628743171692
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.Switch,fillable,clickable,2.0,,,,,new shopping list,,off,switch statistic,,,,,0.3024017810821533
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,,,,new shopping list,,,input counter,,,,,0.1894061267375946
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,,,,new shopping list,,priority,priority spinner content,,,,,0.24514970183372498
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,,,,new shopping list,,deadline,set deadline,,,,,0.2980673909187317
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.CheckBox,fillable,clickable,2.0,,,,,new shopping list,,,list dialog checkbox,,,,,0.43282806873321533
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,,,,new shopping list,,normal,priority spinner,,,,,0.25346148014068604
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,,,,new shopping list,,,list note,,,,,0.4301826059818268
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,,,,,new shopping list,,cancel,button,,,,,0.2282070517539978
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,,,,,new shopping list,,list,list name,,,,,0.5937267541885376
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,,,,,new shopping list,,,input counter,,,,,0.1894061267375946
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,,,,,new shopping list,,,list note,,,priority,,0.4629553556442261
Shop2,Shop2-Shop3,2.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,3.0,ok,button,,,,,okay,button,,,,,0.9262511730194092
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,ok,button,,,,,skip,btn skip,,,,,0.24711646139621735
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,,,welcome,view pager,,,,,0.25064295530319214
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,,,app create manage shopping list prioritize deadline reminder,view pager,,,,,0.32297277450561523
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,,,,,,,,,-0.13143649697303772
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,ok,button,,,,,next,btn next,,,,,0.07076393812894821
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,ok,button,,,,,,fab new list,,,,ic input add,0.19445297122001648
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,ok,button,,,,,shopping list,coordinator layout,,,,,0.17930923402309418
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,ok,button,,,,,,coordinator layout,open navigation drawer,,,,0.3481558561325073
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,ok,button,,,,,n shopping list,coordinator layout,,,,,0.21449269354343414
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,ok,button,,,,,,list name,,,priority,,0.23577836155891418
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,ok,button,,,,,new list,dialog title,,,,,0.19451890885829926
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.Switch,clickable,clickable,2.0,ok,button,,,,,off,switch statistic,,,,,0.23534604907035828
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,ok,button,,,,,,input counter,,,,,0.19881939888000488
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,ok,button,,,,,priority,priority spinner content,,,,,0.24082784354686737
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,ok,button,,,,,deadline,set deadline,,,,,0.17490044236183167
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.CheckBox,clickable,clickable,2.0,ok,button,,,,,,list dialog checkbox,,,,,0.3938884735107422
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,ok,button,,,,,normal,priority spinner,,,,,0.27643778920173645
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,ok,button,,,,,,list note,,,,,0.1850281059741974
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,ok,button,,,,,cancel,button,,,,,0.6574466228485107
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,ok,button,,,,,list,list name,,,,,0.13543230295181274
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,ok,button,,,,,,input counter,,,,,0.19881939888000488
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,ok,button,,,,,,list note,,,priority,,0.2643435001373291
Shop3,Shop3-Shop1,1.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,fab new list,,,,ic input add,,fab,,,,ic add shopping cart white dp,0.5802128911018372
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab new list,,,,ic input add,shopping list,drawer layout,,,,,0.42968013882637024
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,fab new list,,,,ic input add,,drawer layout,open navigation drawer,,,,0.32288312911987305
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab new list,,,,ic input add,shopping list add one use button,empty listview view,,,,,0.4864509701728821
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab new list,,,,ic input add,shopping list name,shopping list name,,,,,0.44145920872688293
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab new list,,,,ic input add,add shopping list,,,,,,0.6035119295120239
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab new list,,,,ic input add,,,navigate,,,,0.09788089245557785
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab new list,,,,ic input add,description,shopping list description,,,,,0.33866047859191895
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,1.0,,fab new list,,,,ic input add,save,add shopping list,,,,,0.5729036927223206
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab new list,,,,ic input add,grocery,shopping list name,,,,,0.3756610155105591
Shop3,Shop3-Shop1,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,list name,,,priority,,shopping list name,shopping list name,,,,,0.779559850692749
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,list name,,,priority,,,fab,,,,ic add shopping cart white dp,0.16383953392505646
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,list name,,,priority,,shopping list,drawer layout,,,,,0.5165356397628784
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,list name,,,priority,,,drawer layout,open navigation drawer,,,,0.3062952756881714
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,list name,,,priority,,shopping list add one use button,empty listview view,,,,,0.48838502168655396
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,list name,,,priority,,add shopping list,,,,,,0.5892444849014282
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,list name,,,priority,,,,navigate,,,,0.10953804850578308
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,list name,,,priority,,description,shopping list description,,,,,0.5876413583755493
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,list name,,,priority,,save,add shopping list,,,,,0.5044307708740234
Shop3,Shop3-Shop1,3.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,2.0,okay,button,,,,,save,add shopping list,,,,,0.1933569312095642
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,okay,button,,,,,,fab,,,,ic add shopping cart white dp,0.2608885169029236
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,okay,button,,,,,shopping list,drawer layout,,,,,0.35741299390792847
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,okay,button,,,,,,drawer layout,open navigation drawer,,,,0.4761562645435333
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,okay,button,,,,,shopping list add one use button,empty listview view,,,,,0.43176066875457764
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,okay,button,,,,,shopping list name,shopping list name,,,,,0.20772111415863037
