src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,target_atm_neighbor,target_file_name,use
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,,,product note,,,note,,ui product activity,,,0.1837245225906372
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,7.0,e g wishlist family list,edittext,,,,,shopping activity,,,,input counter,,,product name,item,ui product activity,,,0.22945742309093475
Shop4,Shop4-Shop3,3.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,3.0,ok,button,,,,,shopping activity,,,okay,button,,,,,ui main activity,,,0.46765685081481934
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,ok,button,,,,,shopping activity,,,skip,btn skip,,,,,ui tutorial activity,,,0.3095937967300415
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,,,shopping activity,,,welcome,view pager,,,,,ui tutorial activity,,,0.2326948642730713
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,,,shopping activity,,,app create manage shopping list prioritize deadline reminder,view pager,,,,,ui tutorial activity,,,0.2647596001625061
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,,,shopping activity,,,,,,,,,ui tutorial activity,,,0.424390584230423
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,ok,button,,,,,shopping activity,,,next,btn next,,,,,ui tutorial activity,,,0.294650673866272
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,ok,button,,,,,shopping activity,,,,fab new list,,,,,ui main activity,,ic input add,0.14911970496177673
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,ok,button,,,,,shopping activity,,,shopping list,coordinator layout,,,,,ui main activity,,,0.3755255341529846
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,ok,button,,,,,shopping activity,,,,coordinator layout,open navigation drawer,,,,ui main activity,,,0.26202255487442017
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,ok,button,,,,,shopping activity,,,n shopping list,coordinator layout,,,,,ui main activity,,,0.3404877781867981
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,ok,button,,,,,shopping activity,,,create list,coordinator layout,,,,,ui main activity,,,0.20548087358474731
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,ok,button,,,,,shopping activity,,,,list name,,,shopping list name,,ui main activity,priority,,0.23835837841033936
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,ok,button,,,,,shopping activity,,,new list,dialog title,,,,,ui main activity,,,0.19544558227062225
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.Switch,clickable,clickable,2.0,ok,button,,,,,shopping activity,,,off,switch statistic,,,,,ui main activity,,,0.19692447781562805
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,ok,button,,,,,shopping activity,,,,input counter,,,shopping list name,,ui main activity,,,0.30528783798217773
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,ok,button,,,,,shopping activity,,,priority,priority spinner content,,,,,ui main activity,,,0.17674928903579712
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,ok,button,,,,,shopping activity,,,deadline,set deadline,,,,,ui main activity,,,0.15212345123291016
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.CheckBox,clickable,clickable,2.0,ok,button,,,,,shopping activity,,,,list dialog checkbox,,,,,ui main activity,,,0.1892295628786087
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,ok,button,,,,,shopping activity,,,normal,priority spinner,,,,,ui main activity,,,0.17455123364925385
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,ok,button,,,,,shopping activity,,,,list note,,,note,,ui main activity,,,0.19098269939422607
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,ok,button,,,,,shopping activity,,,cancel,button,,,,,ui main activity,,,0.3127916157245636
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,ok,button,,,,,shopping activity,,,list,list name,,,shopping list name,,ui main activity,,,0.2359468936920166
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,ok,button,,,,,shopping activity,,,,input counter,,,shopping list name,list,ui main activity,,,0.2779165208339691
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,ok,button,,,,,shopping activity,,,,list note,,,note,,ui main activity,priority,,0.1568612903356552
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,4.0,ok,button,,,,,shopping activity,,,,fab new product,,,,,ui product activity,,ic input add,0.203976571559906
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,ok,button,,,,,shopping activity,,,list,,,,,,ui product activity,,,0.29523083567619324
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,ok,button,,,,,shopping activity,,,,imageview search,search,,,,ui product activity,,,0.22479915618896484
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,4.0,ok,button,,,,,shopping activity,,,,,navigate,,,,ui product activity,,,0.39584046602249146
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,ok,button,,,,,shopping activity,,,list contain product,,,,,,ui product activity,,,0.2876548171043396
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5.0,ok,button,,,,,shopping activity,,,okay,button,,,,,ui product activity,,,0.5342044830322266
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,5.0,ok,button,,,,,shopping activity,,,new product,dialog title,,,,,ui product activity,,,0.1782032549381256
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,ok,button,,,,,shopping activity,,,,product name,,,product name,,ui product activity,,,0.27534055709838867
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,5.0,ok,button,,,,,shopping activity,,,,input counter,,,product name,,ui product activity,,,0.22897909581661224
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5.0,ok,button,,,,,shopping activity,,,,product button minus,,,,,ui product activity,,,0.3680822253227234
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5.0,ok,button,,,,,shopping activity,,,,product button plus,,,,,ui product activity,,,0.39017224311828613
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,ok,button,,,,,shopping activity,,,,quantity,,,qty,,ui product activity,,,0.2140101194381714
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,ok,button,,,,,shopping activity,,,,product price,,,price,,ui product activity,,,0.20973087847232819
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,5.0,ok,button,,,,,shopping activity,,,,expand button,,,,,ui product activity,,ic keyboard arrow white sp,0.3024970293045044
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,ok,button,,,,,shopping activity,,,,product note,,,note,,ui product activity,,,0.1737164855003357
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5.0,ok,button,,,,,shopping activity,,,cancel,button,,,,,ui product activity,,,0.3809438943862915
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,7.0,ok,button,,,,,shopping activity,,,item,product name,,,product name,,ui product activity,,,0.27140527963638306
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,7.0,ok,button,,,,,shopping activity,,,,input counter,,,product name,item,ui product activity,,,0.2521737217903137
Shop4,Shop4-Shop3,6.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,5.0,add,button add item,,,,,shopping activity,,,okay,button,,,,,ui product activity,,,0.46175217628479004
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,add,button add item,,,,,shopping activity,,,skip,btn skip,,,,,ui tutorial activity,,,0.3610670268535614
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add,button add item,,,,,shopping activity,,,welcome,view pager,,,,,ui tutorial activity,,,0.28850048780441284
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add,button add item,,,,,shopping activity,,,app create manage shopping list prioritize deadline reminder,view pager,,,,,ui tutorial activity,,,0.3917210102081299
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add,button add item,,,,,shopping activity,,,,,,,,,ui tutorial activity,,,0.3304007649421692
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,add,button add item,,,,,shopping activity,,,next,btn next,,,,,ui tutorial activity,,,0.37534618377685547
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,add,button add item,,,,,shopping activity,,,,fab new list,,,,,ui main activity,,ic input add,0.36282992362976074
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,add,button add item,,,,,shopping activity,,,shopping list,coordinator layout,,,,,ui main activity,,,0.3856312930583954
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,add,button add item,,,,,shopping activity,,,,coordinator layout,open navigation drawer,,,,ui main activity,,,0.25352877378463745
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,add,button add item,,,,,shopping activity,,,n shopping list,coordinator layout,,,,,ui main activity,,,0.29722708463668823
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,add,button add item,,,,,shopping activity,,,create list,coordinator layout,,,,,ui main activity,,,0.2964816689491272
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,add,button add item,,,,,shopping activity,,,,list name,,,shopping list name,,ui main activity,priority,,0.27347660064697266
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add,button add item,,,,,shopping activity,,,new list,dialog title,,,,,ui main activity,,,0.3444649577140808
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.Switch,clickable,clickable,2.0,add,button add item,,,,,shopping activity,,,off,switch statistic,,,,,ui main activity,,,0.22885137796401978
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add,button add item,,,,,shopping activity,,,,input counter,,,shopping list name,,ui main activity,,,0.3207705020904541
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add,button add item,,,,,shopping activity,,,priority,priority spinner content,,,,,ui main activity,,,0.20699234306812286
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add,button add item,,,,,shopping activity,,,deadline,set deadline,,,,,ui main activity,,,0.20468321442604065
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.CheckBox,clickable,clickable,2.0,add,button add item,,,,,shopping activity,,,,list dialog checkbox,,,,,ui main activity,,,0.30473029613494873
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,add,button add item,,,,,shopping activity,,,normal,priority spinner,,,,,ui main activity,,,0.15696507692337036
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,add,button add item,,,,,shopping activity,,,,list note,,,note,,ui main activity,,,0.23858344554901123
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,add,button add item,,,,,shopping activity,,,cancel,button,,,,,ui main activity,,,0.36445674300193787
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,add,button add item,,,,,shopping activity,,,okay,button,,,,,ui main activity,,,0.37462568283081055
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,add,button add item,,,,,shopping activity,,,list,list name,,,shopping list name,,ui main activity,,,0.27549293637275696
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,add,button add item,,,,,shopping activity,,,,input counter,,,shopping list name,list,ui main activity,,,0.3558364510536194
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,add,button add item,,,,,shopping activity,,,,list note,,,note,,ui main activity,priority,,0.2281818389892578
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,4.0,add,button add item,,,,,shopping activity,,,,fab new product,,,,,ui product activity,,ic input add,0.4024413228034973
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,add,button add item,,,,,shopping activity,,,list,,,,,,ui product activity,,,0.3573058247566223
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,add,button add item,,,,,shopping activity,,,,imageview search,search,,,,ui product activity,,,0.23729324340820312
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,4.0,add,button add item,,,,,shopping activity,,,,,navigate,,,,ui product activity,,,0.35114023089408875
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,add,button add item,,,,,shopping activity,,,list contain product,,,,,,ui product activity,,,0.3118674159049988
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,5.0,add,button add item,,,,,shopping activity,,,new product,dialog title,,,,,ui product activity,,,0.34255361557006836
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,add,button add item,,,,,shopping activity,,,,product name,,,product name,,ui product activity,,,0.3326725363731384
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,5.0,add,button add item,,,,,shopping activity,,,,input counter,,,product name,,ui product activity,,,0.33540016412734985
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5.0,add,button add item,,,,,shopping activity,,,,product button minus,,,,,ui product activity,,,0.4813852906227112
